text,label,id,toxicity_score,target_groups
worthless conservatism inc a bigger ponzi scheme than madoff s it s a make work project for bow tied sissies,0,10162,1.0,['all_groups']
jared taylor is a white advocate not a white nationalist,0,2377,1.0,['all_groups']
rt headlining today s washington update left to their own devices,0,1018,1.0,['all_groups']
hatewatch exclusive jared taylor s partner answers whitenationalist criticism,0,13960,1.0,['all_groups']
i was wondering whatever happened to gregory hood welcome back,0,9689,1.0,['all_groups']
washingtonsupremecourt trending after wa court ruling against florist barronellestutzman,0,13973,1.0,['all_groups']
big ricky be like we need to fight for more jobs in iran or something like that gopdebate,0,12265,1.0,['all_groups']
alt right equals a bunch of troll look at these anime loving homos,0,6741,1.0,['all_groups']
identitarian is pretty much made up there are already white supremacists you don t need to make a new name ownit,0,4166,1.0,['all_groups']
pastors should not espouse political opinions from pulpit limits profanes ministry takes focus off word of god,0,1593,1.0,['all_groups']
no one call sikhs and hindus fromafghanistan as afhans dwindling sikh hindu communities flee new abuses in afgh,0,18080,1.0,['all_groups']
the unique nature of the holocaust i take the liberty of reproducing a post from the always excellent and tho,0,10017,1.0,['all_groups']
white girl bleed a lot 2 on for amazon kindle best selling books on race and ethnicity thanks everyone,0,6438,1.0,['all_groups']
how the uniparty lost the white middle class via,0,10568,1.0,['all_groups']
human race,0,6944,1.0,['all_groups']
where s my can of raid i found a nest of swastika covered cockroaches on twitter punchnazis,0,15597,1.0,['all_groups']
i am not afraid of you sons of shaytan you can only kill me once you can t kill the truth,0,14926,1.0,['all_groups']
al qaeda urges lone wolves to target whites to avoid hate crime label fox news,0,269,1.0,['all_groups']
this is very bad pl take precaution,0,6365,1.0,['all_groups']
yes no most prevalent in america hateful racist alt right crypto jews not elsewhere,0,1867,1.0,['all_groups']
probably because his every instinct mannerism and utterance embodies the cuckservative archetype,0,9891,1.0,['all_groups']
it s condescending to muslims and also meant for non muslims to intimidate them into submission i your pm am not with you,0,14335,1.0,['all_groups']
this is useful because the daca people are clearly saying they are fighting for the legalization of all people here illegally not just people covered by daca most daca advocates deny this for obvious reasons,0,18281,1.0,['all_groups']
red white and true blue,0,14497,1.0,['all_groups']
is it racist if the muslim is white,0,17050,1.0,['all_groups']
look at all them nice white people probably for the best,0,6152,1.0,['all_groups']
just another example of the gope switching the narrative to their backup establishment candidate cruz,0,8856,1.0,['all_groups']
the very last semi white people on earth,0,10018,1.0,['all_groups']
haters gonna hate after all the kkk are nothing but hate,0,6906,1.0,['all_groups']
the alt right and bigotry who are the real bigots,0,9052,1.0,['all_groups']
gasp but that would mean more white people,0,13264,1.0,['all_groups']
charleston was exploited to attack confederate monuments all over the south and to demonize the cofcc,0,2171,1.0,['all_groups']
joining now to talk govt shutdown and obamacare battle standwithcruz,0,8854,1.0,['all_groups']
elin krantz another dead white liberal female via,0,14171,1.0,['all_groups']
on periscope donald trump cucks,0,10326,1.0,['all_groups']
david duke the racial murder and rape of white women in america va,0,4023,1.0,['all_groups']
you have been indoctrinated with an anti white bias any time you hear white and race y,0,15677,1.0,['all_groups']
the antifa disturbed your event,0,8139,1.0,['all_groups']
so you all think some white people arent white people,0,10852,1.0,['all_groups']
retweeted rare historical greek helmet with swastik marks on the top part 350 325 bc,0,2532,1.0,['all_groups']
i guess whites and blacks dont belong in civilized countries according to your rhetoric,0,48,1.0,['all_groups']
i believe some lots of good people are in politics it goes against the country class grain that such a niche exists,0,18449,1.0,['all_groups']
cpac protest matt heimbach and some of our friends are going to be having some fun with the corporate whores,0,12296,1.0,['all_groups']
you have those posters with pro white books,0,8344,1.0,['all_groups']
via europol warns islamic state runs training camps in the middle of europe tcot,0,4532,1.0,['all_groups']
i guess they have more insight than australia then,0,14249,1.0,['all_groups']
so are only white people included in your utopia legitimately asking out of curiosity,0,15425,1.0,['all_groups']
kathy remember i m a white russian bot,0,3348,1.0,['all_groups']
jewish refugee contractor hias goes to the hill to lobby for more refugees and more via,0,14352,1.0,['all_groups']
rt denmark myjihad is to kill lars hedegaard what s yours,0,14849,1.0,['all_groups']
jared red pilled me a year ago i d watched his vids before it took the second run to unbrainwash me thank you jared,0,18000,1.0,['all_groups']
tell racist johnlewis,0,721,1.0,['all_groups']
just fyi modern banking as we know it started in italian city states by whites not jews,0,18793,1.0,['all_groups']
thoughtful message from on 2015 state of the family religious liberty etc sotf,0,13095,1.0,['all_groups']
black people are trapped in poverty killed at high rates everywhere tho less so in whit,0,14105,1.0,['all_groups']
likely rural white america is the only reason we still have 2a they ve,0,9777,1.0,['all_groups']
but he just posted about it and as a result at least a few thousand people saw it,0,4001,1.0,['all_groups']
it s a tough call deciding who holds the championship belt on hypocrisy and lies gop or dems foxnews rnc2012 dnc corruption,0,3320,1.0,['all_groups']
for only one pair of legs a day you can give poor afghanie people freedom even if they don t want it,0,398,1.0,['all_groups']
naacp wield very little bargaining chips or no with white people as the jews who are a caucasian people,0,7986,1.0,['all_groups']
heidi cruz argues forcefully for trade authority something her husband opposes via,0,16965,1.0,['all_groups']
mr x s saturday morning contribution to the liftwaffe,0,2433,1.0,['all_groups']
here s teh latest coverage from another couple in the queue as well unitetheright,0,6923,1.0,['all_groups']
its not just about one race but the fact of the matter is black people are being killed at a higher rate by police than white people even when many times none of them are doing anything wrong,0,17067,1.0,['all_groups']
afrikaner white nationalist town of orania continues to expand more,0,11294,1.0,['all_groups']
is going on now through 11 1 get involved in saving lives of unborn children in your neighborhood,0,14910,1.0,['all_groups']
the president can fire special counsel investigator at any time and a new one can be appointed simple,0,18961,1.0,['all_groups']
i m white and don t live under any of that what s your deal,0,18743,1.0,['all_groups']
identity evropa founder interviewed by,0,5102,1.0,['all_groups']
preach it elder preach it the democrats have overseen the mass enslavement of citizens with their tre,0,243,1.0,['all_groups']
they re farming body parts of these poor souls so people like hillary can live longer,0,16419,1.0,['all_groups']
how many of those were white please source a gov source unless you think white never murder in chicago lol,0,6938,1.0,['all_groups']
cruz has nowhere to go but down from here by march 15 the south will have voted one caucus state will be left and few more cuck states,0,1277,1.0,['all_groups']
ok you go first then i get all the left overs while they chase you out the front door,0,5263,1.0,['all_groups']
cuckservatives gop now officially the party of white paranoia via,0,124,1.0,['all_groups']
portland too advised charlottesville of the importance of keeping the two sides separated on august 12th this was also ignored,0,17204,1.0,['all_groups']
this picture looks like a where are they now for a worse version of white snake,0,16432,1.0,['all_groups']
are you black or white,0,12247,1.0,['all_groups']
taliban pink balloons western tools against islam,0,4416,1.0,['all_groups']
these people attacking these statues are not what i call protesters they are vandals and law breakers,0,4488,1.0,['all_groups']
