,Unnamed: 0,text,label,id,toxicity_score,target_groups
10069,12730,9 anyway there were always regional cultural divides but the arrival of jews en masse in nyc was a great catalyst,0,220,1.0,['all_groups']
10070,8548,you can t coexist with people who want to kill you rt stopislam stopjihad nosharia nopc,0,6504,1.0,['all_groups']
10071,14072,can i join yall clan on xbox,0,15953,1.0,['all_groups']
10072,5451,well there was the time ivana accused him of rape but you seem like the type to ignore that however that wasn t my point at all i ll see if i can dumb this down a little for you hon ok here goes,1,19730,2.25,['all_groups']
10073,7160,who says they do your faith based opinions have nothing to do with the law,0,11198,1.0,['all_groups']
10074,7866,same old propaganda machine mt us will lunch airstrikes agnst muslims majority casualties,0,246,1.0,['all_groups']
10075,2743,stop anti white racism stop your hate we have a right to exist,1,10861,2.25,['all_groups']
10076,14100,a defense of unitetheright and through her of the south,0,3752,1.0,['all_groups']
10077,9797,boycott bankrupt corrupt religio fanatic racist alec magnates blacklivesmatter,0,6802,1.0,['all_groups']
10078,4958,where they should ve stayed burning dung in mud huts,1,19166,2.25,['all_groups']
10079,11672,the managing editor of national review endorsed gay marriage truconservatives,0,15488,1.0,['all_groups']
10080,6474,ice should surround them herd them onto buses take them to the mexican border unload them there tell the mexican govt to deal with them,1,20803,2.25,['all_groups']
10081,7888,white working class rallies behind trump via trumptrain trump2016 trumppence16,0,14737,1.0,['all_groups']
10082,8811,nearly 3 million hindus were never accounted for and are presumed dead genocide to describe,0,3395,1.0,['all_groups']
10083,492,ban islam and hate religions like islam simple,1,2135,2.25,['all_groups']
10084,1116,santa claus is white and belongs to white people nationalsocialism nationalism,1,4378,2.25,['all_groups']
10085,5637,why not enforce laws and send these people back,1,19930,2.25,['all_groups']
10086,12467,you will not succeed in your goal of a white ethno state heatherheyer will not die i,0,936,1.0,['all_groups']
10087,14019,rubio amendment for the corporate tax rate to increase to 20 94 that s less than a percent knocked down in order to provide a child tax credit of 800 dollars to a wider demographic of people bipartisan 71 29 no taxscambill,0,11751,1.0,['all_groups']
10088,10506,run out if arguments i clearly stated wall will always be covered by security making border hopping ineffective,0,3481,1.0,['all_groups']
10089,12226,this is a fake christian,0,12763,1.0,['all_groups']
10090,6589,so i failed to get accepted at harvard so i worked in a coal mine for a while and one day forgot to shower after work i visited harvard again then i got accepted,1,20964,2.25,['all_groups']
10091,12879,republican congress are the ones undermining the white house,0,11740,1.0,['all_groups']
10092,7557,jared taylor opposes scottish independence,0,16169,1.0,['all_groups']
10093,11359,washingtonsupremecourt trending after wa court ruling against florist barronellestutzman,0,13973,1.0,['all_groups']
10094,5241,western civilization was going long before your god and if i m not welcome in it neither are boatloads of africans,1,19500,2.25,['all_groups']
10095,13687,i m gonna hold you to that one i ve been waking people up to trump s insidious nature fo,0,8791,1.0,['all_groups']
10096,2783,we are forming a group to infiltrate your white supremist we are going to impregnate all,1,10989,2.25,['all_groups']
10097,10913,eventually someone worse than trump will come along and the media will already have blown their he s hitler insult,0,982,1.0,['all_groups']
10098,1696,white the new black,1,6429,2.25,['all_groups']
10099,5685,guess who ends up with their bills yep we do,1,19983,2.25,['all_groups']
10100,2295,it s okay to be fellow white,1,8830,2.25,['all_groups']
10101,5939,take her money fine her and deport her dependents too,1,20250,2.25,['all_groups']
10102,7763,yeah tell that to the alt right,0,12905,1.0,['all_groups']
10103,9968,elder lansing for congress senate a true american patriot maga,0,2212,1.0,['all_groups']
10104,3313,stuff white people do,1,12699,2.25,['all_groups']
10105,4781,antifa is isis isis is cnn cnn is ciasmash,1,18508,2.25,['all_groups']
10106,8350,id more likely to believe her claim if it happened say during his first election run,0,5101,1.0,['all_groups']
10107,10566,and the white version pelosi,0,10416,1.0,['all_groups']
10108,9784,leftist no platforming is counterproductive many people are attracted to right wing ra,0,18019,1.0,['all_groups']
10109,9915,color doesn t matter there are many white jihadists,0,16863,1.0,['all_groups']
10110,7605,if what you are saying is true what stops nda govt to arrest kejriwal its not upa anymore they are in power,0,497,1.0,['all_groups']
10111,215,what is there to misunderstand about islamic ideology of kill kill kill and kill some more,1,842,2.25,['all_groups']
10112,6707,what do muslims have in common with darth vader they both offer you to come to the dark side before killing you,1,21082,2.25,['all_groups']
10113,11697,after finishes bulldozing confederate monuments jackson square will be the next target,0,14975,1.0,['all_groups']
10114,8682,yea it s just a coincidence that those lawyers worked for fusion gps and fusion gps is on the payroll of democrats yeah nothing to see here,0,10168,1.0,['all_groups']
10115,13376,complete idiot john kerry not surprised isis had capabilities to carry out paris attacks,0,355,1.0,['all_groups']
10116,3483,funny even ironic pic since she would have recommended bo s momma have an abortion pregs to a drunken black man,1,13260,2.25,['all_groups']
10117,7006,find yourself an asian girl she ll be more docile,1,21381,2.25,['all_groups']
10118,5102,enddaca endh1b doesn t matter you are still illegal even if you somehow get to stay here your life is poisoned from its illegal,1,19347,2.25,['all_groups']
10119,6599,where do jews go when they die out the chimney,1,20974,2.25,['all_groups']
10120,3764,milo literally said he lost his virginity when he was 15 in a 5some poz af,1,14399,2.25,['all_groups']
10121,11267,arina grossu on the anniversary of gosnell conviction lets pass a fetal pain ban theyfeelpain,0,10353,1.0,['all_groups']
10122,6410,translated that means throw out all current immigration laws and open the borders to the masses,1,20737,2.25,['all_groups']
10123,11415,hey white people dont make anymore and take all the pills we got it from here,0,17875,1.0,['all_groups']
10124,25,and of course anti racist is a code word for anti white self hating jews are nothing compared with self hating white people,1,121,2.25,['all_groups']
10125,7659,you have disgraced the honor of my grandfather who was a wwii vet you are ignorant an,0,5578,1.0,['all_groups']
10126,13337,slavery is a human think not a black or white thing,0,2553,1.0,['all_groups']
10127,9744,holocaust debate comments news questions for revisionists i preface this post by saying i do not agre,0,18518,1.0,['all_groups']
10128,13071,this baby carriage was run over by a white woman from eu who overstayed her visa want deported despite a dui its not about race you see,0,12761,1.0,['all_groups']
10129,12239,very good coverage on the milo controversy,0,9149,1.0,['all_groups']
10130,6683,what do white people get in return for letting blacks have black heritage month father s day,1,21058,2.25,['all_groups']
10131,9171,goad you are the living proof that white supremacy is bunk,0,126,1.0,['all_groups']
10132,10039,rt aap tweeting bjp scam list read rt my article in 24 32 cases no scam in 8 cases by aapcon only,0,17572,1.0,['all_groups']
10133,11679,doesn t anglin have asian gfs too hmm all these people are pretty suspect,0,6857,1.0,['all_groups']
10134,8584,klan with a tan yes sir indeed they re called the nbpp wish all these political social racist groups would stop already,0,12030,1.0,['all_groups']
10135,10959,you know this isn t the whole of identity evropa right,0,13850,1.0,['all_groups']
10136,12201,vice mayor of charlottesville is anti white,0,10073,1.0,['all_groups']
10137,10891,npis beyond conservatism was a great success more than 100 guests almost half under 30 thanks to everyone who came,0,10752,1.0,['all_groups']
10138,13706,lindsey graham suspends presidential campaign via novotesforturncoats cuckservative scalawag,0,11646,1.0,['all_groups']
10139,11756,the anti white liberals want our destruction above all else but the more curious is that most liberals are white,0,5376,1.0,['all_groups']
10140,1102,pence getting the vp nod is all about winning in the cuck belt because trump isn t going to win colorado or nevada,1,4334,2.25,['all_groups']
10141,3276,none semites aren t white,1,12576,2.25,['all_groups']
10142,5345,my eyes are hazel asshole rt a race of blue eyed devils we live amongst vermin of the planet,1,19619,2.25,['all_groups']
10143,12887,writer thinks burdening religious inst isnt a big deal because the government can just pick up the slack,0,14754,1.0,['all_groups']
10144,12491,a lot of marxist classism but there s a great deal of authoritarian racial tribalism at l,0,13105,1.0,['all_groups']
10145,8386,re re re white dream chaser,0,18896,1.0,['all_groups']
10146,8835,to end discrimination aceh to impose sharia on non muslims as well as muslims,0,9363,1.0,['all_groups']
